Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Mean,Bwd IAT Mean,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,Down/Up Ratio,Average Packet Size,Label
98808740.0,7.0,5.0,322.0,11595.0,322.0,0.0,46.0,121.70456,7240.0,0.0,2319.0,3331.6382,120.60674,0.12144675,8982613.0,29700000.0,98700000.0,0.0,16400000.0,37625.75,0.0,0.0,0.0,0.0,1.0,0.0,993.0833,DoS_Hulk
98333900.0,8.0,7.0,419.0,11595.0,413.0,0.0,52.375,145.72963,5792.0,0.0,1656.4286,1947.6382,122.17557,0.15254149,7023850.0,26300000.0,98300000.0,0.0,14000000.0,2748.5,0.0,0.0,0.0,0.0,1.0,0.0,800.93335,DoS_Hulk
116358860.0,23.0,19.0,1020.0,6044.0,674.0,0.0,44.347828,144.85089,1624.0,0.0,318.10526,597.46155,60.70874,0.3609523,2838021.0,4524633.0,10200000.0,3.0,5289039.5,6285058.0,0.0,0.0,0.0,1.0,0.0,0.0,168.19048,BENIGN
9529270.0,9.0,5.0,331.0,11632.0,331.0,0.0,36.77778,110.333336,10184.0,0.0,2326.4,4437.056,1255.3953,1.4691577,733020.75,1791152.8,5002428.0,13.0,565855.25,2382314.2,0.0,0.0,0.0,1.0,0.0,0.0,854.5,DoS_GoldenEye
278.0,3.0,0.0,53.0,0.0,53.0,0.0,17.666666,30.599564,0.0,0.0,0.0,0.0,190647.48,10791.367,139.0,127.27922,229.0,49.0,139.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.666666,BENIGN
97561496.0,8.0,6.0,56.0,11607.0,20.0,0.0,7.0,5.656854,5840.0,0.0,1934.5,2538.9192,119.54511,0.14349924,7504730.5,23200000.0,83900000.0,4.0,13700000.0,358936.4,0.0,0.0,0.0,0.0,1.0,0.0,833.5,DDoS_LOIC_HTTP
5478345.0,6.0,4.0,611.0,164.0,517.0,0.0,101.833336,204.30508,152.0,0.0,41.0,74.05403,141.46608,1.8253688,608705.0,1780215.0,5355645.0,1.0,1095669.0,33212.668,0.0,0.0,0.0,1.0,0.0,0.0,77.5,BENIGN
63127596.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11088653,10500000.0,11900000.0,32100000.0,996283.0,10500000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DoS_Slowhttptest
11145111.0,7.0,5.0,429.0,11632.0,429.0,0.0,61.285713,162.14676,5840.0,0.0,2326.4,3185.5996,1082.1786,1.0767053,1013191.94,2267338.0,6139461.0,1.0,1024062.5,2786266.8,0.0,0.0,0.0,1.0,0.0,0.0,1005.0833,DoS_GoldenEye
437101.0,5.0,7.0,927.0,3436.0,517.0,0.0,185.4,235.9392,1802.0,0.0,490.85715,787.04755,9981.675,27.45361,39736.453,67503.4,144964.0,3.0,72884.5,48689.5,0.0,0.0,0.0,1.0,0.0,1.0,363.58334,BENIGN
72459210.0,8.0,5.0,56.0,11601.0,20.0,0.0,7.0,5.656854,7300.0,0.0,2320.2,3022.508,160.87672,0.17941129,6038267.0,19100000.0,66300000.0,1.0,10300000.0,13525.25,0.0,0.0,0.0,0.0,1.0,0.0,897.1539,DDoS_LOIC_HTTP
80337144.0,9.0,5.0,62.0,11601.0,20.0,0.0,6.888889,5.3019915,7300.0,0.0,2320.2,3022.508,145.17569,0.1742656,6179780.5,19100000.0,69000000.0,3.0,10000000.0,29413.0,0.0,0.0,0.0,0.0,1.0,0.0,833.5,DDoS_LOIC_HTTP
99840810.0,6.0,5.0,316.0,11595.0,316.0,0.0,52.666668,129.00645,8688.0,0.0,2319.0,3633.797,119.29991,0.110175386,9984081.0,31500000.0,99700000.0,1.0,20000000.0,25386.75,0.0,0.0,0.0,0.0,1.0,0.0,1082.8182,DoS_Hulk
115987656.0,18.0,15.0,956.0,1498.0,433.0,0.0,53.11111,138.21207,746.0,0.0,99.86667,262.33398,21.157423,0.28451303,3624614.2,4771156.5,10000000.0,60.0,6822803.5,7914274.0,0.0,0.0,0.0,1.0,0.0,0.0,74.36364,BENIGN
904278.0,3.0,4.0,26.0,11601.0,20.0,0.0,8.666667,10.263203,8760.0,0.0,2900.25,4128.3193,12857.771,7.7409825,150713.0,365958.7,897708.0,2.0,3025.0,301394.34,0.0,0.0,0.0,1.0,0.0,1.0,1661.0,DDoS_LOIC_HTTP
3447918.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.9607224,1.1601204,1149306.0,1989783.5,3446910.0,2.0,1149306.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.5,DDoS_LOIC_HTTP
49.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,244897.95,40816.33,49.0,0.0,49.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,BENIGN
4661586.0,5.0,1.0,135.0,46.0,46.0,6.0,27.0,20.12461,46.0,46.0,46.0,0.0,38.827988,1.2871156,932317.2,2027899.9,4559799.0,48.0,1165396.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,37.833332,BENIGN
96078940.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020816216,96100000.0,0.0,96100000.0,96100000.0,96100000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DoS_GoldenEye
11715263.0,5.0,4.0,417.0,3525.0,417.0,0.0,83.4,186.48807,3525.0,0.0,881.25,1762.5,336.48413,0.7682286,1464407.9,2748932.0,6710581.0,89.0,1678305.5,3905058.0,0.0,0.0,0.0,1.0,0.0,0.0,438.0,DoS_GoldenEye
63109788.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11091782,10500000.0,11900000.0,32100000.0,998458.0,10500000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DoS_Slowhttptest
5401055.0,8.0,6.0,400.0,4161.0,219.0,0.0,50.0,80.126686,1460.0,0.0,693.5,692.62915,844.46466,2.592086,415465.78,1300345.8,4735790.0,4.0,771579.3,62901.2,0.0,0.0,0.0,1.0,0.0,0.0,325.7857,BENIGN
115431790.0,23.0,19.0,1217.0,5925.0,517.0,0.0,52.913044,148.80553,1976.0,0.0,311.8421,607.3096,61.872032,0.36385122,2815409.8,4475073.0,10000000.0,1.0,5246900.0,6153609.0,0.0,0.0,0.0,1.0,0.0,0.0,170.04762,BENIGN
97834390.0,9.0,7.0,305.0,11595.0,305.0,0.0,33.88889,101.666664,4344.0,0.0,1656.4286,1757.579,121.63412,0.16354167,6522292.5,25300000.0,97800000.0,3.0,12200000.0,3451.5,0.0,0.0,0.0,0.0,1.0,0.0,743.75,DoS_Hulk
999457.0,8.0,4.0,544.0,2947.0,191.0,0.0,68.0,79.42472,1489.0,0.0,736.75,847.3997,3492.8967,12.006519,90859.73,193622.42,494705.0,3.0,142779.58,157773.0,0.0,0.0,0.0,1.0,0.0,0.0,290.91666,BENIGN
70022550.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028562227,70000000.0,0.0,70000000.0,70000000.0,70000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DoS_GoldenEye
194479.0,7.0,5.0,376.0,3508.0,201.0,0.0,53.714287,78.68654,1460.0,0.0,701.6,731.56464,19971.309,61.70332,17679.908,33599.785,85315.0,48.0,32413.166,24258.75,0.0,0.0,0.0,1.0,0.0,0.0,323.66666,BENIGN
1543024.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,19.44234,3.2403903,385756.0,768844.3,1539019.0,2.0,385756.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.2,DDoS_LOIC_HTTP
4931850.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.08291,1.0138184,1232962.5,2464611.8,4929880.0,3.0,1232962.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.2,DDoS_LOIC_HTTP
109561860.0,4.0,3.0,359.0,0.0,351.0,0.0,89.75,174.20749,0.0,0.0,0.0,0.0,3.2766879,0.06389085,18300000.0,44700000.0,110000000.0,111.0,36500000.0,54800000.0,0.0,0.0,0.0,1.0,0.0,0.0,51.285713,DoS_Slowhttptest
617833.0,4.0,4.0,26.0,11601.0,20.0,0.0,6.5,9.433981,7300.0,6.0,2900.25,3152.4097,18819.002,12.9484825,88261.86,231045.69,612208.0,3.0,1669.0,204197.33,0.0,0.0,0.0,1.0,1.0,1.0,1453.375,DDoS_LOIC_HTTP
1984.0,4.0,0.0,6.0,0.0,6.0,0.0,1.5,3.0,0.0,0.0,0.0,0.0,3024.1936,2016.129,661.3333,1140.2686,1978.0,1.0,661.3333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,DoS_Hulk
86208030.0,10.0,6.0,722.0,11595.0,352.0,0.0,72.2,147.49298,4344.0,0.0,1932.5,2178.085,142.87532,0.18559755,5747202.0,22200000.0,85900000.0,2.0,9565953.0,68289.6,0.0,0.0,0.0,0.0,1.0,0.0,769.8125,DoS_Hulk
115246920.0,21.0,18.0,1866.0,5407.0,1419.0,0.0,88.85714,308.44794,2920.0,0.0,300.3889,724.4098,63.10798,0.33840385,3032813.8,4567095.0,10000000.0,3.0,5762346.0,6505381.0,0.0,0.0,0.0,1.0,0.0,0.0,186.48718,BENIGN
218.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9174.312,218.0,0.0,218.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,BENIGN
8038797.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.9855213,0.49758688,2679599.0,4640841.5,8038381.0,4.0,2679599.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.5,DDoS_LOIC_HTTP
1817148.0,3.0,6.0,26.0,11607.0,20.0,0.0,8.666667,10.263203,5840.0,0.0,1934.5,2538.9192,6401.79,4.952816,227143.5,641983.7,1815972.0,3.0,469.5,363420.8,0.0,0.0,0.0,1.0,0.0,2.0,1292.5555,DDoS_LOIC_HTTP
5006529.0,4.0,4.0,439.0,3525.0,439.0,0.0,109.75,219.5,3525.0,0.0,881.25,1762.5,791.7661,1.5979135,715218.44,1890755.1,5003048.0,79.0,1160.3334,1668794.6,0.0,0.0,0.0,1.0,0.0,1.0,495.5,DoS_GoldenEye
15435.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.9391,3858.75,7054.8857,14417.0,3.0,3858.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DoS_Hulk
11090581.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.704998,0.45083302,2772645.2,5543417.0,11100000.0,731.0,2772645.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.2,DDoS_LOIC_HTTP
116667550.0,8.0,7.0,301.0,11595.0,301.0,0.0,37.625,106.41957,4344.0,0.0,1656.4286,1757.579,101.964935,0.12857045,8333397.0,26900000.0,101000000.0,1.0,16700000.0,2621.3333,0.0,0.0,0.0,0.0,1.0,0.0,793.06665,DoS_Hulk
60828584.0,16.0,13.0,741.0,5835.0,421.0,0.0,46.3125,114.436424,2648.0,0.0,448.84616,817.8014,108.10706,0.47674954,2172449.5,4187546.8,10200000.0,19.0,4055239.0,5064816.5,0.0,0.0,0.0,1.0,0.0,0.0,226.75862,BENIGN
8222811.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.91871,0.48645166,2740937.0,4742233.5,8216796.0,1000.0,2740937.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.5,DDoS_LOIC_HTTP
412678.0,5.0,7.0,1378.0,855.0,804.0,0.0,275.6,366.25305,654.0,0.0,122.14286,240.64388,5410.9985,29.078362,37516.184,52930.52,112941.0,45.0,56583.0,50025.0,0.0,0.0,0.0,1.0,0.0,1.0,186.08333,BENIGN
6133957.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.9126456,0.6521076,2044652.4,3540823.5,6133243.0,345.0,2044652.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.5,DDoS_LOIC_HTTP
3003122.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99896044,1501561.0,710575.9,2004014.0,999108.0,1501561.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DoS_Slowloris
5007017.0,9.0,5.0,476.0,11632.0,476.0,0.0,52.88889,158.66667,5792.0,0.0,2326.4,2639.7417,2418.2063,2.796076,385155.16,1387633.1,5003477.0,47.0,442.5,1251336.5,0.0,0.0,0.0,1.0,1.0,0.0,864.8571,DoS_GoldenEye
127830.0,4.0,5.0,337.0,5817.0,325.0,0.0,84.25,160.52492,1460.0,0.0,1163.4,650.43665,48142.062,70.406006,15978.75,24599.275,66604.0,36.0,42562.332,24419.75,0.0,0.0,0.0,1.0,0.0,1.0,683.7778,BENIGN
115518510.0,94.0,158.0,1074.0,262396.0,679.0,0.0,11.425532,74.5437,4344.0,0.0,1660.7341,838.17896,2280.76,2.1814685,460233.1,2072622.1,10000000.0,0.0,1242134.5,704539.3,0.0,0.0,0.0,1.0,0.0,1.0,1045.5159,BENIGN
1613074.0,3.0,5.0,26.0,11607.0,20.0,0.0,8.666667,10.263203,10135.0,0.0,2321.4,4413.202,7211.6963,4.959475,230439.14,609283.9,1612165.0,5.0,330.0,403248.5,0.0,0.0,0.0,1.0,0.0,1.0,1454.125,DDoS_LOIC_HTTP
57.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,210526.31,35087.72,57.0,0.0,57.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,BENIGN
2869971.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,8.362453,1.3937423,956657.0,1656100.5,2868957.0,3.0,956657.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.5,DDoS_LOIC_HTTP
245.0,3.0,0.0,65.0,0.0,53.0,6.0,21.666666,27.135462,0.0,0.0,0.0,0.0,265306.12,12244.898,122.5,105.35891,197.0,48.0,122.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.666666,BENIGN
31231770.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06403736,31200000.0,0.0,31200000.0,31200000.0,31200000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DoS_GoldenEye
102667944.0,14.0,3.0,5720.0,6.0,520.0,0.0,408.57144,221.42397,6.0,0.0,2.0,3.4641016,55.772034,0.16558236,6416746.5,13200000.0,51300000.0,45.0,7897530.5,51300000.0,0.0,0.0,0.0,1.0,0.0,0.0,336.82352,DoS_Slowhttptest
4524931.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.6299353,1.1049892,1131232.8,2261787.5,4523914.0,3.0,1131232.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.2,DDoS_LOIC_HTTP
105004140.0,2.0,2.0,16.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.15237494,0.038093735,35000000.0,60600000.0,105000000.0,57.0,105000000.0,105000000.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,DoS_Slowloris
101199150.0,8.0,6.0,894.0,11595.0,292.0,0.0,111.75,149.28185,5792.0,0.0,1932.5,2181.0083,123.41012,0.13834107,7784550.5,27900000.0,101000000.0,1.0,14400000.0,129760.6,1.0,0.0,0.0,0.0,0.0,0.0,892.5,DoS_Hulk
106302530.0,6.0,3.0,530.0,0.0,520.0,0.0,88.333336,211.51044,0.0,0.0,0.0,0.0,4.98577,0.084664024,13300000.0,36400000.0,103000000.0,59.0,21300000.0,51700000.0,0.0,0.0,0.0,1.0,0.0,0.0,58.88889,DoS_Slowhttptest
20998962.0,2.0,1.0,7.0,0.0,7.0,0.0,3.5,4.9497476,0.0,0.0,0.0,0.0,0.33334982,0.1428642,10500000.0,14800000.0,21000000.0,48.0,21000000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.6666665,DoS_Slowhttptest
85908080.0,7.0,7.0,1113.0,11595.0,367.0,0.0,159.0,194.5816,4344.0,0.0,1656.4286,1760.5973,147.92555,0.16296488,6608314.0,23700000.0,85300000.0,1.0,14300000.0,14300000.0,1.0,0.0,0.0,0.0,0.0,1.0,908.1429,DoS_Hulk
99740690.0,7.0,6.0,396.0,11595.0,390.0,0.0,56.57143,147.04518,5792.0,0.0,1932.5,2181.0083,120.22175,0.13033798,8311724.5,28700000.0,99500000.0,0.0,16600000.0,37884.0,0.0,0.0,0.0,0.0,1.0,0.0,922.38464,DoS_Hulk
38029720.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05259045,38000000.0,0.0,38000000.0,38000000.0,38000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DoS_GoldenEye
109598320.0,4.0,3.0,532.0,0.0,520.0,0.0,133.0,258.062,0.0,0.0,0.0,0.0,4.8540893,0.063869596,18300000.0,44700000.0,110000000.0,30.0,36500000.0,54800000.0,0.0,0.0,0.0,1.0,0.0,0.0,76.0,DoS_Slowhttptest
61082144.0,11.0,11.0,352.0,856.0,304.0,0.0,32.0,90.24411,422.0,0.0,77.818184,170.1845,19.776648,0.36017072,2908673.5,4574886.0,10000000.0,4.0,6017143.0,6105708.5,0.0,0.0,0.0,1.0,0.0,1.0,54.909092,BENIGN
117035656.0,25.0,22.0,1830.0,7922.0,565.0,0.0,73.2,166.01105,2920.0,0.0,360.0909,742.50354,83.325035,0.401587,2544253.5,4300196.5,10000000.0,3.0,4876485.5,5309162.0,0.0,0.0,0.0,1.0,0.0,0.0,207.48936,BENIGN
98462720.0,7.0,6.0,362.0,11595.0,356.0,0.0,51.714287,134.19601,5792.0,0.0,1932.5,2181.0083,121.43683,0.13202967,8205226.5,28400000.0,98300000.0,1.0,16400000.0,30075.6,0.0,0.0,0.0,0.0,1.0,0.0,919.7692,DoS_Hulk
117347130.0,74.0,77.0,4116.0,87665.0,472.0,0.0,55.62162,150.53181,1462.0,0.0,1138.5065,533.0663,782.1325,1.2867806,782314.2,2634249.5,10000000.0,1.0,1606999.5,1543562.5,0.0,0.0,0.0,0.0,1.0,1.0,607.82117,BENIGN
5149296.0,8.0,7.0,413.0,5450.0,232.0,0.0,51.625,84.07809,1460.0,0.0,778.5714,691.35394,1138.6023,2.9130197,367806.84,1252702.6,4716126.0,2.0,735613.7,35372.168,0.0,0.0,0.0,1.0,0.0,0.0,390.86667,BENIGN
83258330.0,9.0,5.0,341.0,11595.0,341.0,0.0,37.88889,113.666664,10136.0,0.0,2319.0,4414.366,143.36104,0.16815135,6404486.5,23000000.0,83100000.0,0.0,10400000.0,37154.75,0.0,0.0,0.0,0.0,1.0,0.0,852.5714,DoS_Hulk
9354729.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.5655472,0.42759123,3118243.0,5400953.5,9354727.0,1.0,3118243.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.5,DDoS_LOIC_HTTP
105002530.0,2.0,2.0,16.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.15237728,0.03809432,35000000.0,60600000.0,105000000.0,55.0,105000000.0,105000000.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,DoS_Slowloris
85206440.0,7.0,7.0,728.0,11595.0,355.0,0.0,104.0,171.48663,4344.0,0.0,1656.4286,1760.5973,144.62521,0.16430683,6554341.5,23500000.0,84800000.0,4.0,14200000.0,14200000.0,1.0,0.0,0.0,0.0,0.0,1.0,880.6429,DoS_Hulk
96020.0,7.0,5.0,376.0,3508.0,201.0,0.0,53.714287,78.68654,1460.0,0.0,701.6,731.56464,40449.906,124.97396,8729.091,15339.705,39663.0,48.0,16003.333,11010.0,0.0,0.0,0.0,1.0,0.0,0.0,323.66666,BENIGN
115937720.0,16.0,14.0,421.0,1767.0,421.0,0.0,26.3125,105.25,1767.0,0.0,126.21429,472.2506,18.872202,0.25875962,3997852.2,4893473.0,10000000.0,36.0,7729181.0,8502562.0,0.0,0.0,0.0,1.0,0.0,0.0,72.933334,BENIGN
5613912.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4.2750936,0.7125156,1871304.0,3241191.8,5613910.0,1.0,1871304.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.5,DDoS_LOIC_HTTP
2157205.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,11.125507,1.8542513,719068.3,1244852.4,2156500.0,304.0,719068.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.5,DDoS_LOIC_HTTP
1950952.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,12.301686,2.050281,650317.3,1125520.2,1949956.0,1.0,650317.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.5,DDoS_LOIC_HTTP
4193801.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,7.153415,1.1922358,1048450.25,2095439.9,4191610.0,341.0,1048450.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.2,DDoS_LOIC_HTTP
119216210.0,15.0,12.0,615.0,4878.0,196.0,0.0,41.0,66.18265,1845.0,0.0,406.5,661.6788,46.07595,0.22647928,4585239.0,15900000.0,58900000.0,4.0,8515444.0,10800000.0,0.0,0.0,0.0,1.0,0.0,0.0,203.44444,BENIGN
103708020.0,15.0,3.0,2541.0,6.0,231.0,0.0,169.4,105.73741,6.0,0.0,2.0,3.4641016,24.559336,0.17356421,6100472.0,12900000.0,51400000.0,77.0,7407710.0,51400000.0,0.0,0.0,0.0,1.0,0.0,0.0,141.5,DoS_Slowloris
37022.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.021935,37022.0,0.0,37022.0,37022.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,BENIGN
5078214.0,10.0,6.0,592.0,4412.0,342.0,0.0,59.2,117.158775,1448.0,0.0,735.3333,778.6171,985.3858,3.150714,338547.6,1277025.6,4954473.0,3.0,564246.0,11492.2,0.0,0.0,0.0,1.0,0.0,0.0,312.75,BENIGN
47994252.0,11.0,14.0,332.0,11579.0,278.0,0.0,30.181818,82.2117,2920.0,0.0,827.0714,937.35394,248.17555,0.5208957,1999760.5,3862447.5,10000000.0,28.0,4204068.0,3690701.8,0.0,0.0,0.0,1.0,0.0,1.0,476.44,BENIGN
115095000.0,62.0,36.0,23140.0,15714.0,821.0,0.0,373.2258,402.9532,2896.0,0.0,436.5,509.19293,337.582,0.85147053,1186546.4,2101446.2,4956648.0,11.0,1886803.2,3287044.0,0.0,0.0,0.0,1.0,0.0,0.0,396.4694,BENIGN
5895316.0,8.0,6.0,698.0,3722.0,517.0,0.0,87.25,178.6335,1460.0,0.0,620.3333,681.1513,749.74774,2.3747666,453485.84,1587454.0,5736565.0,4.0,842188.0,16887.8,0.0,0.0,0.0,1.0,0.0,0.0,315.7143,BENIGN
15039.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,797.9254,132.98756,15039.0,0.0,15039.0,15039.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,BENIGN
115210260.0,21.0,19.0,1013.0,5957.0,517.0,0.0,48.238094,135.9849,1454.0,0.0,313.5263,603.7767,60.498085,0.3471913,2954109.2,4547863.5,10000000.0,1.0,5760513.0,6141303.0,0.0,0.0,0.0,1.0,0.0,0.0,174.25,BENIGN
13124682.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.8286158,0.30476928,4374894.0,7576672.0,13100000.0,3.0,4374894.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.5,DDoS_LOIC_HTTP
881265.0,3.0,5.0,26.0,11607.0,20.0,0.0,8.666667,10.263203,10135.0,0.0,2321.4,4413.202,13200.343,9.07786,125895.0,332693.12,880372.0,6.0,321.5,220304.75,0.0,0.0,0.0,1.0,0.0,1.0,1454.125,DDoS_LOIC_HTTP
3003221.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989275,1501610.5,710387.06,2003930.0,999291.0,1501610.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DoS_Slowloris
98336744.0,8.0,6.0,366.0,11595.0,360.0,0.0,45.75,126.99353,5792.0,0.0,1932.5,2181.0083,121.633064,0.14236794,7564365.0,27300000.0,98300000.0,4.0,14000000.0,8280.2,0.0,0.0,0.0,0.0,1.0,0.0,854.3571,DoS_Hulk
11480771.0,8.0,5.0,380.0,11632.0,380.0,0.0,47.5,134.3503,7288.0,0.0,2326.4,3351.2905,1046.2712,1.1323282,956730.94,2255308.2,6474936.0,48.0,925684.9,2870180.8,0.0,0.0,0.0,1.0,0.0,0.0,924.0,DoS_GoldenEye
61613444.0,17.0,13.0,1668.0,4856.0,618.0,0.0,98.117645,200.42201,1398.0,0.0,373.53845,506.41742,105.88599,0.48690674,2124601.5,10900000.0,58800000.0,3.0,3850840.2,5131522.5,0.0,0.0,0.0,1.0,0.0,0.0,217.46666,BENIGN
102686930.0,14.0,3.0,2541.0,6.0,231.0,0.0,181.5,98.363335,6.0,0.0,2.0,3.4641016,24.803547,0.16555175,6417933.0,13200000.0,51300000.0,107.0,7898986.0,51300000.0,0.0,0.0,0.0,1.0,0.0,0.0,149.82353,DoS_Slowloris
99999940.0,2.0,2.0,16.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.1600001,0.040000025,33300000.0,57700000.0,100000000.0,100.0,100000000.0,100000000.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,DoS_Slowloris
15622473.0,10.0,11.0,2212.0,2663.0,575.0,0.0,221.2,271.39343,1497.0,0.0,242.09091,459.8381,312.05048,1.3442174,781123.6,2461681.0,9999147.0,3.0,624813.7,1560627.6,0.0,0.0,0.0,1.0,0.0,1.0,232.14285,BENIGN
18553240.0,8.0,5.0,419.0,11632.0,419.0,0.0,52.375,148.13887,7288.0,0.0,2326.4,3351.2905,649.53613,0.7006862,1546103.4,4044216.0,13600000.0,11.0,1936452.9,4638301.0,0.0,0.0,0.0,1.0,0.0,0.0,927.0,DoS_GoldenEye
99959890.0,8.0,6.0,370.0,11595.0,370.0,0.0,46.25,130.81476,5792.0,0.0,1932.5,2362.7815,119.698006,0.14005618,7689222.5,27700000.0,99800000.0,1.0,14300000.0,27928.2,0.0,0.0,0.0,0.0,1.0,0.0,854.6429,DoS_Hulk
