repetition,sample_index,true_label,predicted_label,model_used,student_confidence,teacher_escalated,classification_confidence,attack_probability,cascade_threshold
1,477,BENIGN,BENIGN,student,0.9999822378158569,False,0.9999822378158569,1.7762184143066406e-05,0.9
1,478,BENIGN,BENIGN,student,0.9996587038040161,False,0.9996587038040161,0.0003412961959838867,0.9
1,479,DoS_Slowhttptest,DoS_Slowhttptest,student,0.9931110143661499,False,0.9931110143661499,0.9931398630142212,0.9
1,480,DoS_Hulk,DoS_Hulk,student,1.0,False,1.0,1.0,0.9
1,481,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999898672103882,False,0.9999898672103882,0.9999898672103882,0.9
1,482,BENIGN,BENIGN,student,0.9999961853027344,False,0.9999961853027344,3.814697265625e-06,0.9
1,483,BENIGN,BENIGN,student,0.9995773434638977,False,0.9995773434638977,0.0004226565361022949,0.9
1,484,DoS_GoldenEye,DoS_GoldenEye,student,0.9996634721755981,False,0.9996634721755981,0.9996658563613892,0.9
1,485,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,1.0,False,1.0,1.0,0.9
1,486,BENIGN,BENIGN,student,0.9999994039535522,False,0.9999994039535522,5.960464477539062e-07,0.9
1,487,BENIGN,BENIGN,student,0.9997416138648987,False,0.9997416138648987,0.00025838613510131836,0.9
1,488,BENIGN,BENIGN,student,1.0,False,1.0,0.0,0.9
1,489,BENIGN,BENIGN,student,0.9999992847442627,False,0.9999992847442627,7.152557373046875e-07,0.9
1,490,DoS_Hulk,DoS_Hulk,student,0.9999992847442627,False,0.9999992847442627,0.9999998807907104,0.9
1,491,BENIGN,BENIGN,student,0.9999819993972778,False,0.9999819993972778,1.800060272216797e-05,0.9
1,492,DoS_Slowhttptest,DoS_Slowhttptest,student,0.9993556141853333,False,0.9993556141853333,0.9996172189712524,0.9
1,493,BENIGN,BENIGN,student,0.999993085861206,False,0.999993085861206,6.9141387939453125e-06,0.9
1,494,BENIGN,BENIGN,student,0.9999545812606812,False,0.9999545812606812,4.5418739318847656e-05,0.9
1,495,BENIGN,BENIGN,student,1.0,False,1.0,0.0,0.9
1,496,DoS_Hulk,DoS_Hulk,student,0.9992610812187195,False,0.9992610812187195,0.9992610812187195,0.9
1,497,BENIGN,BENIGN,student,0.9999097585678101,False,0.9999097585678101,9.02414321899414e-05,0.9
1,498,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9998384714126587,False,0.9998384714126587,0.9998387098312378,0.9
1,499,BENIGN,BENIGN,student,0.9999998807907104,False,0.9999998807907104,1.1920928955078125e-07,0.9
1,500,DoS_Hulk,DoS_Hulk,student,0.9999997615814209,False,0.9999997615814209,0.9999999403953552,0.9
1,501,BENIGN,BENIGN,student,0.9997230172157288,False,0.9997230172157288,0.00027698278427124023,0.9
1,502,BENIGN,BENIGN,student,0.9999967813491821,False,0.9999967813491821,3.2186508178710938e-06,0.9
1,503,DoS_GoldenEye,DoS_GoldenEye,student,0.9999905824661255,False,0.9999905824661255,0.9999907612800598,0.9
1,504,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999996423721313,False,0.9999996423721313,0.9999998807907104,0.9
1,505,DoS_Hulk,DoS_Hulk,student,1.0,False,1.0,1.0,0.9
1,506,DoS_Hulk,DoS_Hulk,student,1.0,False,1.0,1.0,0.9
1,507,BENIGN,BENIGN,student,0.9997557997703552,False,0.9997557997703552,0.0002442002296447754,0.9
1,508,DoS_Hulk,DoS_Hulk,student,0.9999990463256836,False,0.9999990463256836,0.9999996423721313,0.9
1,509,DoS_Hulk,DoS_Hulk,student,1.0,False,1.0,1.0,0.9
1,510,BENIGN,BENIGN,student,0.9999493360519409,False,0.9999493360519409,5.066394805908203e-05,0.9
1,511,BENIGN,BENIGN,student,1.0,False,1.0,0.0,0.9
1,512,BENIGN,BENIGN,student,0.9999363422393799,False,0.9999363422393799,6.365776062011719e-05,0.9
1,513,DoS_Hulk,DoS_Hulk,student,1.0,False,1.0,0.9999999403953552,0.9
1,514,DoS_Hulk,DoS_Hulk,student,0.9999998807907104,False,0.9999998807907104,0.9999999403953552,0.9
1,515,DoS_Slowloris,DoS_Slowloris,student,0.9972472786903381,False,0.9972472786903381,0.999866247177124,0.9
1,516,BENIGN,BENIGN,student,0.9999635219573975,False,0.9999635219573975,3.647804260253906e-05,0.9
1,517,BENIGN,BENIGN,student,0.9999984502792358,False,0.9999984502792358,1.5497207641601562e-06,0.9
1,518,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999998807907104,False,0.9999998807907104,1.0,0.9
1,519,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,1.0,False,1.0,1.0,0.9
1,520,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,1.0,False,1.0,1.0,0.9
1,521,BENIGN,BENIGN,student,0.9998661279678345,False,0.9998661279678345,0.00013387203216552734,0.9
1,522,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999791383743286,False,0.9999791383743286,0.9999791979789734,0.9
1,523,BENIGN,BENIGN,student,0.9999055862426758,False,0.9999055862426758,9.441375732421875e-05,0.9
1,524,BENIGN,BENIGN,student,0.9999998807907104,False,0.9999998807907104,1.1920928955078125e-07,0.9
1,525,BENIGN,BENIGN,student,0.9999986886978149,False,0.9999986886978149,1.3113021850585938e-06,0.9
1,526,BENIGN,BENIGN,student,0.999813973903656,False,0.999813973903656,0.00018602609634399414,0.9
1,527,BENIGN,BENIGN,student,0.9999998807907104,False,0.9999998807907104,1.1920928955078125e-07,0.9
1,528,BENIGN,BENIGN,student,0.9999796152114868,False,0.9999796152114868,2.0384788513183594e-05,0.9
1,529,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999996423721313,False,0.9999996423721313,0.9999997615814209,0.9
1,530,DoS_GoldenEye,DoS_GoldenEye,student,0.9981281161308289,False,0.9981281161308289,0.998137891292572,0.9
1,531,DoS_Slowhttptest,DoS_Slowhttptest,student,0.9999123811721802,False,0.9999123811721802,0.9999871850013733,0.9
1,532,BENIGN,BENIGN,student,0.999997615814209,False,0.999997615814209,2.384185791015625e-06,0.9
1,533,BENIGN,DoS_GoldenEye,student,0.9855890870094299,False,0.9855890870094299,0.9861441254615784,0.9
1,534,BENIGN,BENIGN,student,0.9998082518577576,False,0.9998082518577576,0.00019174814224243164,0.9
1,535,DoS_Hulk,DoS_Hulk,student,0.9999972581863403,False,0.9999972581863403,1.0,0.9
1,536,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999973773956299,False,0.9999973773956299,0.9999973177909851,0.9
1,537,BENIGN,BENIGN,student,0.9998076558113098,False,0.9998076558113098,0.00019234418869018555,0.9
1,538,BENIGN,BENIGN,student,0.9994404911994934,False,0.9994404911994934,0.0005595088005065918,0.9
1,539,DoS_Hulk,DoS_Hulk,student,0.9999996423721313,False,0.9999996423721313,0.9999997615814209,0.9
1,540,BENIGN,BENIGN,student,0.9991507530212402,False,0.9991507530212402,0.0008492469787597656,0.9
1,541,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999452829360962,False,0.9999452829360962,0.9999454021453857,0.9
1,542,DoS_GoldenEye,DoS_GoldenEye,student,0.9739373326301575,False,0.9739373326301575,0.9757084250450134,0.9
1,543,DoS_Hulk,DoS_Hulk,student,0.9999991655349731,False,0.9999991655349731,0.9999995827674866,0.9
1,544,DoS_Slowhttptest,DoS_Slowhttptest,student,0.98951655626297,False,0.98951655626297,0.9999560117721558,0.9
1,545,BENIGN,BENIGN,student,0.9999892711639404,False,0.9999892711639404,1.0728836059570312e-05,0.9
1,546,BENIGN,BENIGN,student,0.999953031539917,False,0.999953031539917,4.696846008300781e-05,0.9
1,547,DoS_Hulk,DoS_Hulk,student,0.9999998807907104,False,0.9999998807907104,0.9999999403953552,0.9
1,548,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999997615814209,False,0.9999997615814209,0.9999999403953552,0.9
1,549,DoS_Hulk,DoS_Hulk,student,1.0,False,1.0,1.0,0.9
1,550,BENIGN,BENIGN,student,0.99983811378479,False,0.99983811378479,0.00016188621520996094,0.9
1,551,BENIGN,BENIGN,student,1.0,False,1.0,0.0,0.9
1,552,BENIGN,BENIGN,student,0.9996374845504761,False,0.9996374845504761,0.0003625154495239258,0.9
1,553,DoS_Hulk,DoS_Hulk,student,1.0,False,1.0,0.9999999403953552,0.9
1,554,BENIGN,BENIGN,student,0.9999991655349731,False,0.9999991655349731,8.344650268554688e-07,0.9
1,555,DoS_Hulk,DoS_Hulk,student,0.9999997615814209,False,0.9999997615814209,0.9999999403953552,0.9
1,556,DoS_Hulk,DoS_Hulk,student,0.9999998807907104,False,0.9999998807907104,1.0,0.9
1,557,DoS_GoldenEye,BENIGN,teacher,0.7921872138977051,True,0.7960416674613953,0.20395833253860474,0.9
1,558,BENIGN,BENIGN,student,0.9999995231628418,False,0.9999995231628418,4.76837158203125e-07,0.9
1,559,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.999524712562561,False,0.999524712562561,0.9995256066322327,0.9
1,560,BENIGN,BENIGN,student,1.0,False,1.0,0.0,0.9
1,561,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999998807907104,False,0.9999998807907104,1.0,0.9
1,562,BENIGN,BENIGN,student,0.999988317489624,False,0.999988317489624,1.1682510375976562e-05,0.9
1,563,BENIGN,BENIGN,student,0.9991047978401184,False,0.9991047978401184,0.0008952021598815918,0.9
1,564,BENIGN,BENIGN,student,0.9748494625091553,False,0.9748494625091553,0.025150537490844727,0.9
1,565,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999744892120361,False,0.9999744892120361,0.9999745488166809,0.9
1,566,DoS_Hulk,DoS_Hulk,student,0.9999997615814209,False,0.9999997615814209,1.0,0.9
1,567,BENIGN,BENIGN,student,0.9999992847442627,False,0.9999992847442627,7.152557373046875e-07,0.9
1,568,DoS_Hulk,DoS_Hulk,student,0.9646888375282288,False,0.9646888375282288,0.9647935628890991,0.9
1,569,BENIGN,BENIGN,student,0.9998867511749268,False,0.9998867511749268,0.00011324882507324219,0.9
1,570,DoS_Hulk,DoS_Hulk,student,0.9999996423721313,False,0.9999996423721313,0.9999998211860657,0.9
1,571,DoS_Hulk,DoS_Hulk,student,0.9999996423721313,False,0.9999996423721313,0.9999999403953552,0.9
1,572,DoS_Slowhttptest,DoS_Slowhttptest,student,0.9999672174453735,False,0.9999672174453735,0.9999691247940063,0.9
1,573,DoS_Slowhttptest,DoS_Slowhttptest,student,0.993341863155365,False,0.993341863155365,0.9933710694313049,0.9
1,574,BENIGN,BENIGN,student,0.9998272061347961,False,0.9998272061347961,0.00017279386520385742,0.9
1,575,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999973773956299,False,0.9999973773956299,0.9999973773956299,0.9
1,576,BENIGN,BENIGN,student,0.9999688863754272,False,0.9999688863754272,3.1113624572753906e-05,0.9
1,577,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,1.0,False,1.0,1.0,0.9
1,578,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999990463256836,False,0.9999990463256836,0.9999996423721313,0.9
1,579,DoS_Slowhttptest,DoS_Slowhttptest,student,0.993441104888916,False,0.993441104888916,0.9934701323509216,0.9
1,580,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999994039535522,False,0.9999994039535522,0.9999995827674866,0.9
1,581,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999997615814209,False,0.9999997615814209,0.9999999403953552,0.9
1,582,DoS_Slowloris,DoS_Slowloris,student,0.999835729598999,False,0.999835729598999,0.9999361038208008,0.9
1,583,BENIGN,BENIGN,student,0.9998354911804199,False,0.9998354911804199,0.00016450881958007812,0.9
1,584,BENIGN,BENIGN,student,0.9999599456787109,False,0.9999599456787109,4.00543212890625e-05,0.9
1,585,BENIGN,BENIGN,student,0.9998781681060791,False,0.9998781681060791,0.00012183189392089844,0.9
1,586,DoS_Hulk,DoS_Hulk,student,1.0,False,1.0,1.0,0.9
1,587,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,1.0,False,1.0,1.0,0.9
1,588,BENIGN,BENIGN,student,0.9999971389770508,False,0.9999971389770508,2.86102294921875e-06,0.9
1,589,BENIGN,BENIGN,student,0.9999994039535522,False,0.9999994039535522,5.960464477539062e-07,0.9
1,590,DoS_GoldenEye,DoS_GoldenEye,student,0.9999971389770508,False,0.9999971389770508,0.9999971985816956,0.9
1,591,BENIGN,BENIGN,student,0.9999977350234985,False,0.9999977350234985,2.2649765014648438e-06,0.9
1,592,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,1.0,False,1.0,1.0,0.9
1,593,DoS_Hulk,DoS_Hulk,student,0.9999992847442627,False,0.9999992847442627,0.999999463558197,0.9
1,594,DoS_GoldenEye,DoS_GoldenEye,student,0.9999948740005493,False,0.9999948740005493,0.9999953508377075,0.9
1,595,BENIGN,BENIGN,student,0.9999755620956421,False,0.9999755620956421,2.4437904357910156e-05,0.9
1,596,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999901056289673,False,0.9999901056289673,0.9999931454658508,0.9
1,597,DoS_GoldenEye,DoS_GoldenEye,student,0.9739394783973694,False,0.9739394783973694,0.9757079482078552,0.9
1,598,BENIGN,BENIGN,student,0.9999994039535522,False,0.9999994039535522,5.960464477539062e-07,0.9
1,599,BENIGN,BENIGN,student,1.0,False,1.0,0.0,0.9
1,600,BENIGN,BENIGN,student,0.9996067881584167,False,0.9996067881584167,0.00039321184158325195,0.9
1,601,BENIGN,BENIGN,student,0.9999668598175049,False,0.9999668598175049,3.314018249511719e-05,0.9
1,602,BENIGN,BENIGN,student,0.9979654550552368,False,0.9979654550552368,0.0020345449447631836,0.9
1,603,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999921321868896,False,0.9999921321868896,0.9999920725822449,0.9
1,604,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999998807907104,False,0.9999998807907104,1.0,0.9
1,605,DoS_Hulk,DoS_Hulk,student,0.9999997615814209,False,0.9999997615814209,1.0,0.9
1,606,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,1.0,False,1.0,1.0,0.9
1,607,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,1.0,False,1.0,1.0,0.9
1,608,BENIGN,BENIGN,teacher,0.8602867722511292,True,0.8552452325820923,0.14475476741790771,0.9
1,609,DoS_GoldenEye,DoS_GoldenEye,student,0.9999990463256836,False,0.9999990463256836,0.9999991655349731,0.9
1,610,DoS_Hulk,DoS_Hulk,student,0.9999994039535522,False,0.9999994039535522,1.0,0.9
1,611,BENIGN,BENIGN,student,0.9999884366989136,False,0.9999884366989136,1.1563301086425781e-05,0.9
1,612,BENIGN,BENIGN,student,0.9999986886978149,False,0.9999986886978149,1.3113021850585938e-06,0.9
1,613,DoS_Slowloris,DoS_Slowloris,student,0.9999974966049194,False,0.9999974966049194,0.9999994039535522,0.9
1,614,DoS_Hulk,DoS_Hulk,student,0.9999994039535522,False,0.9999994039535522,0.9999996423721313,0.9
1,615,DoS_Hulk,DoS_Hulk,student,1.0,False,1.0,1.0,0.9
1,616,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999984502792358,False,0.9999984502792358,0.9999984502792358,0.9
1,617,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,1.0,False,1.0,1.0,0.9
1,618,BENIGN,BENIGN,student,0.9999995231628418,False,0.9999995231628418,4.76837158203125e-07,0.9
1,619,BENIGN,BENIGN,student,0.9992916584014893,False,0.9992916584014893,0.0007083415985107422,0.9
1,620,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999998807907104,False,0.9999998807907104,0.9999999403953552,0.9
1,621,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999374151229858,False,0.9999374151229858,0.9999374151229858,0.9
1,622,BENIGN,BENIGN,student,1.0,False,1.0,0.0,0.9
1,623,BENIGN,BENIGN,student,0.9999997615814209,False,0.9999997615814209,2.384185791015625e-07,0.9
1,624,DoS_GoldenEye,DoS_GoldenEye,student,0.9995359182357788,False,0.9995359182357788,0.999563992023468,0.9
1,625,DoS_Hulk,DoS_Hulk,student,1.0,False,1.0,0.9999999403953552,0.9
1,626,DoS_Hulk,DoS_Hulk,student,1.0,False,1.0,1.0,0.9
1,627,DoS_Hulk,DoS_Hulk,student,0.9999997615814209,False,0.9999997615814209,0.9999999403953552,0.9
1,628,BENIGN,BENIGN,student,0.9999850988388062,False,0.9999850988388062,1.4901161193847656e-05,0.9
1,629,DoS_Slowhttptest,DoS_Slowhttptest,student,0.9931528568267822,False,0.9931528568267822,0.9931826591491699,0.9
1,630,BENIGN,BENIGN,student,0.9998657703399658,False,0.9998657703399658,0.0001342296600341797,0.9
1,631,DoS_Hulk,DoS_Hulk,student,0.999555766582489,False,0.999555766582489,0.999555766582489,0.9
1,632,BENIGN,BENIGN,student,0.999852180480957,False,0.999852180480957,0.00014781951904296875,0.9
1,633,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9998759031295776,False,0.9998759031295776,0.999876081943512,0.9
1,634,BENIGN,BENIGN,student,0.9999996423721313,False,0.9999996423721313,3.5762786865234375e-07,0.9
1,635,BENIGN,BENIGN,student,0.9999954700469971,False,0.9999954700469971,4.5299530029296875e-06,0.9
1,636,DoS_Hulk,DoS_Hulk,student,1.0,False,1.0,1.0,0.9
1,637,DoS_Hulk,DoS_Hulk,student,0.9999998807907104,False,0.9999998807907104,0.9999998807907104,0.9
1,638,BENIGN,BENIGN,student,0.9999401569366455,False,0.9999401569366455,5.984306335449219e-05,0.9
1,639,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999123811721802,False,0.9999123811721802,0.999912440776825,0.9
1,640,DoS_Hulk,DoS_Hulk,student,0.9999998807907104,False,0.9999998807907104,1.0,0.9
1,641,BENIGN,BENIGN,student,0.9999997615814209,False,0.9999997615814209,2.384185791015625e-07,0.9
1,642,BENIGN,BENIGN,student,0.9999992847442627,False,0.9999992847442627,7.152557373046875e-07,0.9
1,643,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999998807907104,False,0.9999998807907104,1.0,0.9
1,644,DoS_Hulk,DoS_Hulk,student,0.999998927116394,False,0.999998927116394,0.9999997615814209,0.9
1,645,DoS_Hulk,DoS_Hulk,student,0.9999986886978149,False,0.9999986886978149,0.9999999403953552,0.9
1,646,BENIGN,BENIGN,student,0.9999864101409912,False,0.9999864101409912,1.3589859008789062e-05,0.9
1,647,BENIGN,BENIGN,student,0.9999608993530273,False,0.9999608993530273,3.910064697265625e-05,0.9
1,648,DoS_Slowloris,DoS_Slowloris,student,0.9975639581680298,False,0.9975639581680298,0.9998424053192139,0.9
1,649,DoS_Hulk,DoS_Hulk,student,0.9999998807907104,False,0.9999998807907104,1.0,0.9
1,650,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999998807907104,False,0.9999998807907104,0.9999998807907104,0.9
1,651,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999986886978149,False,0.9999986886978149,0.9999996423721313,0.9
1,652,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999746084213257,False,0.9999746084213257,0.9999746680259705,0.9
1,653,DoS_Hulk,DoS_Hulk,student,0.9999998807907104,False,0.9999998807907104,0.9999999403953552,0.9
1,654,DoS_Slowloris,DoS_Slowloris,student,0.9999972581863403,False,0.9999972581863403,0.9999992251396179,0.9
1,655,BENIGN,BENIGN,student,0.9999833106994629,False,0.9999833106994629,1.6689300537109375e-05,0.9
1,656,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999995231628418,False,0.9999995231628418,0.9999998211860657,0.9
1,657,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999275207519531,False,0.9999275207519531,0.999931275844574,0.9
1,658,BENIGN,BENIGN,student,0.9997817873954773,False,0.9997817873954773,0.00021821260452270508,0.9
1,659,BENIGN,BENIGN,student,0.9998431205749512,False,0.9998431205749512,0.00015687942504882812,0.9
1,660,BENIGN,BENIGN,student,0.9998441934585571,False,0.9998441934585571,0.0001558065414428711,0.9
1,661,BENIGN,BENIGN,student,1.0,False,1.0,0.0,0.9
1,662,DoS_Hulk,DoS_Hulk,student,1.0,False,1.0,1.0,0.9
1,663,BENIGN,BENIGN,student,0.9331963062286377,False,0.9331963062286377,0.0668036937713623,0.9
1,664,DoS_Hulk,DoS_Hulk,student,0.9999998807907104,False,0.9999998807907104,0.9999999403953552,0.9
1,665,DoS_Slowloris,DoS_Slowloris,student,0.9979552030563354,False,0.9979552030563354,0.9998559951782227,0.9
1,666,BENIGN,BENIGN,student,0.9999996423721313,False,0.9999996423721313,3.5762786865234375e-07,0.9
1,667,DoS_Hulk,DoS_Hulk,student,1.0,False,1.0,1.0,0.9
1,668,BENIGN,BENIGN,student,0.9997898936271667,False,0.9997898936271667,0.00021010637283325195,0.9
1,669,BENIGN,BENIGN,student,0.9999998807907104,False,0.9999998807907104,1.1920928955078125e-07,0.9
1,670,BENIGN,BENIGN,student,0.9999579191207886,False,0.9999579191207886,4.208087921142578e-05,0.9
1,671,DoS_Hulk,DoS_Hulk,student,0.9999992847442627,False,0.9999992847442627,0.9999998211860657,0.9
1,672,BENIGN,BENIGN,student,0.999987006187439,False,0.999987006187439,1.2993812561035156e-05,0.9
1,673,BENIGN,BENIGN,student,0.9999988079071045,False,0.9999988079071045,1.1920928955078125e-06,0.9
1,674,BENIGN,BENIGN,student,0.9999997615814209,False,0.9999997615814209,2.384185791015625e-07,0.9
1,675,BENIGN,BENIGN,student,0.9999284744262695,False,0.9999284744262695,7.152557373046875e-05,0.9
1,676,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999746084213257,False,0.9999746084213257,0.9999746084213257,0.9
1,677,BENIGN,BENIGN,student,0.9992665648460388,False,0.9992665648460388,0.0007334351539611816,0.9
1,678,BENIGN,BENIGN,student,0.9999685287475586,False,0.9999685287475586,3.147125244140625e-05,0.9
1,679,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999984502792358,False,0.9999984502792358,0.9999984502792358,0.9
1,680,DoS_GoldenEye,DoS_GoldenEye,student,0.985215425491333,False,0.985215425491333,0.9854212403297424,0.9
1,681,DoS_Hulk,DoS_Hulk,student,1.0,False,1.0,0.9999999403953552,0.9
1,682,BENIGN,BENIGN,student,0.9999997615814209,False,0.9999997615814209,2.384185791015625e-07,0.9
1,683,DoS_Hulk,DoS_Hulk,student,0.9999998807907104,False,0.9999998807907104,1.0,0.9
1,684,DoS_GoldenEye,DoS_GoldenEye,student,0.9999843835830688,False,0.9999843835830688,0.9999846816062927,0.9
1,685,DoS_GoldenEye,DoS_GoldenEye,student,0.901157557964325,False,0.901157557964325,0.9398735165596008,0.9
1,686,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999164342880249,False,0.9999164342880249,0.9999164342880249,0.9
1,687,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999793767929077,False,0.9999793767929077,0.9999793767929077,0.9
1,688,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999992847442627,False,0.9999992847442627,0.9999998211860657,0.9
1,689,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999996423721313,False,0.9999996423721313,1.0,0.9
1,690,BENIGN,BENIGN,student,0.9999990463256836,False,0.9999990463256836,9.5367431640625e-07,0.9
1,691,BENIGN,BENIGN,student,0.9999997615814209,False,0.9999997615814209,2.384185791015625e-07,0.9
1,692,BENIGN,BENIGN,student,0.9979846477508545,False,0.9979846477508545,0.002015352249145508,0.9
1,693,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999973773956299,False,0.9999973773956299,0.9999984502792358,0.9
1,694,DoS_GoldenEye,DoS_GoldenEye,student,0.9787750244140625,False,0.9787750244140625,0.9794713258743286,0.9
1,695,DoS_Hulk,DoS_Hulk,student,0.999998927116394,False,0.999998927116394,1.0,0.9
1,696,BENIGN,BENIGN,student,0.9692108631134033,False,0.9692108631134033,0.03078913688659668,0.9
1,697,DoS_Slowhttptest,DoS_Slowhttptest,student,0.9767624735832214,False,0.9767624735832214,0.9997066855430603,0.9
1,698,BENIGN,BENIGN,student,0.9999982118606567,False,0.9999982118606567,1.7881393432617188e-06,0.9
1,699,BENIGN,BENIGN,student,0.9999998807907104,False,0.9999998807907104,1.1920928955078125e-07,0.9
1,700,DoS_GoldenEye,DoS_GoldenEye,student,0.999923825263977,False,0.999923825263977,0.9999562501907349,0.9
1,701,DoS_Hulk,DoS_Hulk,student,0.9999994039535522,False,0.9999994039535522,0.9999999403953552,0.9
1,702,BENIGN,BENIGN,student,0.9997319579124451,False,0.9997319579124451,0.00026804208755493164,0.9
1,703,DoS_Slowloris,DoS_Slowloris,student,0.9998476505279541,False,0.9998476505279541,0.9999451637268066,0.9
1,704,BENIGN,BENIGN,student,0.9998517036437988,False,0.9998517036437988,0.00014829635620117188,0.9
1,705,DoS_Slowhttptest,DoS_Slowhttptest,student,0.9971889853477478,False,0.9971889853477478,0.999638557434082,0.9
1,706,BENIGN,BENIGN,student,0.9999903440475464,False,0.9999903440475464,9.655952453613281e-06,0.9
1,707,BENIGN,BENIGN,student,0.9999986886978149,False,0.9999986886978149,1.3113021850585938e-06,0.9
1,708,BENIGN,BENIGN,student,0.9999996423721313,False,0.9999996423721313,3.5762786865234375e-07,0.9
1,709,BENIGN,BENIGN,student,0.9999921321868896,False,0.9999921321868896,7.867813110351562e-06,0.9
1,710,BENIGN,BENIGN,student,0.9999996423721313,False,0.9999996423721313,3.5762786865234375e-07,0.9
1,711,DoS_GoldenEye,DoS_GoldenEye,student,0.9998542070388794,False,0.9998542070388794,0.9998563528060913,0.9
1,712,BENIGN,BENIGN,student,0.9992015957832336,False,0.9992015957832336,0.0007984042167663574,0.9
1,713,BENIGN,BENIGN,student,0.9990893602371216,False,0.9990893602371216,0.000910639762878418,0.9
1,714,BENIGN,BENIGN,student,1.0,False,1.0,0.0,0.9
1,715,BENIGN,BENIGN,student,0.9990198612213135,False,0.9990198612213135,0.0009801387786865234,0.9
1,716,DoS_Hulk,DoS_Hulk,student,0.9999996423721313,False,0.9999996423721313,0.9999999403953552,0.9
1,717,BENIGN,BENIGN,student,0.9996597766876221,False,0.9996597766876221,0.0003402233123779297,0.9
1,718,BENIGN,BENIGN,student,0.9999052286148071,False,0.9999052286148071,9.47713851928711e-05,0.9
1,719,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999985694885254,False,0.9999985694885254,0.9999991059303284,0.9
1,720,BENIGN,BENIGN,student,0.9999310970306396,False,0.9999310970306396,6.890296936035156e-05,0.9
1,721,DoS_Slowloris,DoS_Slowloris,student,0.9997345805168152,False,0.9997345805168152,0.9999022483825684,0.9
1,722,BENIGN,BENIGN,student,0.9912647604942322,False,0.9912647604942322,0.008735239505767822,0.9
1,723,DoS_Hulk,DoS_Hulk,student,0.9999996423721313,False,0.9999996423721313,0.9999999403953552,0.9
1,724,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999995231628418,False,0.9999995231628418,0.9999997019767761,0.9
1,725,BENIGN,BENIGN,student,0.9996508359909058,False,0.9996508359909058,0.0003491640090942383,0.9
1,726,BENIGN,BENIGN,student,0.9994996786117554,False,0.9994996786117554,0.0005003213882446289,0.9
1,727,BENIGN,BENIGN,student,0.9999594688415527,False,0.9999594688415527,4.0531158447265625e-05,0.9
